Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Location,Price
119834.7288,25.59789073,8.941017464,5.364110551,33030.74326,"New York, Manhattan",1408151.746
68056.94524,15.2964986,5.731817516,5.047252388,32038.48886,"Texas, Austin",1142620.719
101375.0631,14.68517281,6.996896111,3.416019773,48404.28157,"New York, Manhattan",1894422.338
72154.47309,15.21906219,8.685724834,5.986905604,32087.44436,"Florida, Orlando",1833636.07
78390.04962,25.55676505,4.835208907,3.738010775,43849.28352,"Florida, Orlando",1979678.496
90200.43706,25.12630471,7.588227932,2.097858811,22792.81147,"Texas, Houston",1765288.181
109894.1691,12.70207978,7.774893666,3.450467806,27524.02755,"Texas, Austin",1229716.628
118726.6775,10.66569594,4.444877679,2.511131818,28816.53904,"Florida, Miami",1515330.876
101461.8731,15.2659127,8.306246926,2.485770463,21149.12173,"Texas, Houston",1939951.302
73421.34257,17.61040278,8.065525236,3.12614016,25191.61046,"California, Los Angeles",1282798.437
73708.56018,7.911779108,4.167015033,2.213501977,33940.52318,"New York, Brooklyn",1727964.618
99006.58413,24.02469746,4.455422074,4.754048754,33207.51053,"Texas, Austin",1901756.789
59102.17166,15.10800021,4.245634469,2.295955537,35457.41378,"California, San Diego",1269914.075
48837.92905,10.6873209,5.673717659,2.813158222,24072.71662,"Florida, Miami",570562.2183
68369.77261,4.097808796,6.546444953,2.371598858,22633.25981,"Florida, Miami",564457.7683
62979.11933,7.926509652,6.66173864,2.252670924,34464.71531,"California, Los Angeles",496039.1961
63704.64964,28.52915398,5.338333799,3.071006662,15314.46994,"Texas, Austin",1109749.406
58688.62008,9.847890918,8.557984433,4.287595871,20121.26174,"Illinois, Chicago",1116240.683
43367.45517,5.896919392,5.841313949,5.858742226,11685.10948,"Texas, Austin",1349531.02
41429.91478,14.35951096,4.22775078,5.502226617,12904.4341,"Illinois, Chicago",1120883.784
119017.7912,9.905544557,5.501135558,5.503735702,19735.33117,"New York, Manhattan",1954193.526
74221.8507,2.019618258,6.655547113,2.704268144,10781.17121,"Florida, Miami",795228.395
70746.13177,10.3712113,6.041109113,3.059628774,19816.42368,"Florida, Orlando",1785488.263
94371.78262,16.77915009,5.369212595,2.305573267,36199.05292,"California, San Francisco",470561.7269
57460.31103,16.99965879,4.656616249,5.11387336,12444.28314,"New York, Manhattan",1323260.053
115996.8947,11.34020871,8.0958225,2.279265206,27469.46711,"Illinois, Chicago",1402152.87
102907.6012,13.97177993,8.980726211,4.226782683,46524.35148,"Florida, Miami",1612791.215
47152.88018,29.00001963,5.647710668,2.991502289,41651.39316,"Florida, Orlando",1155137.762
73406.46206,11.94310584,5.908105221,2.973782536,22217.50009,"California, San Diego",635284.6879
110329.4646,8.488577585,7.090187623,5.962900221,46992.21917,"Illinois, Chicago",927295.9414
115578.5618,8.060544278,7.592207374,5.027119228,23185.85987,"Texas, Houston",762674.578
77392.1209,14.27517377,5.960147674,5.347757433,12900.61985,"California, San Francisco",1012479.377
89072.91114,23.02608431,8.524647585,4.287930741,49762.23827,"New York, Manhattan",1200946.123
53362.71569,6.973657341,6.800019946,5.48405715,44800.90109,"Illinois, Chicago",1362619.495
119293.4901,21.56958769,6.251950382,4.581962157,28637.31133,"Florida, Orlando",1736707.306
58533.73611,1.613344877,7.233363766,5.784694819,36655.06097,"California, San Francisco",1847017.546
115418.5419,13.14905636,8.764019241,3.125354344,36849.12311,"Florida, Miami",1086388.184
91971.73192,23.50008689,7.972761472,4.381278183,17779.28923,"California, Los Angeles",450741.4435
88618.94359,10.82325572,4.200065653,4.760525392,18001.94533,"California, Los Angeles",1655010.822
81015.08088,17.34837594,5.661549554,3.57174922,28783.22813,"California, Los Angeles",1111168.133
58453.58494,6.944397752,6.352723425,5.51883193,46462.92561,"New York, Brooklyn",1228959.222
54122.24256,22.51786634,5.572587861,5.919212652,10399.75099,"California, Los Angeles",1312850.038
57638.89673,2.516093995,7.500937804,3.975077965,41300.22544,"Florida, Miami",1435375.19
54915.06097,25.7237367,8.131345749,3.562562619,12301.07135,"California, Los Angeles",1813171.462
102366.7579,6.747695206,7.656725476,3.887751714,29128.8846,"Illinois, Chicago",1918648.532
68010.02073,26.35754292,8.946666434,5.410946983,35514.91332,"California, Los Angeles",1898287.842
44627.41413,11.223348,5.362738239,4.581873702,37470.37068,"California, San Diego",1676088.209
117528.2104,21.95782366,8.374947475,2.17908949,12339.17054,"California, San Diego",1811711.831
110702.8708,10.25753364,7.833113326,4.168679642,26744.1447,"New York, Brooklyn",384413.1072
114220.1827,27.27143847,5.810893788,2.069200491,33353.49042,"California, Los Angeles",1743491.533
119592.6258,4.67247664,7.670622718,5.114141484,12641.82149,"Florida, Miami",422850.9027
53911.61994,6.177073889,4.520379782,3.313249094,15403.78226,"California, Los Angeles",1568529.643
71699.36151,15.29787363,7.946667412,3.888029928,36545.95958,"California, San Diego",587918.1567
100659.0781,3.376214732,6.661653013,5.194712424,30865.52786,"Florida, Miami",912187.7579
95681.64944,6.683425356,5.461450864,2.185795269,16473.14645,"California, Los Angeles",613112.2546
52311.67251,28.36922508,7.278886509,2.634166142,31409.57348,"Illinois, Chicago",1053884.782
105266.65,29.31820017,7.208099994,3.591841506,46507.69494,"New York, Brooklyn",999970.6545
57955.24575,11.91152055,5.047431114,2.919700654,10623.50339,"Texas, Austin",381706.8348
57905.40919,27.77529461,4.151987074,3.351605703,35705.35094,"New York, Manhattan",1711846.507
82957.95383,16.79991559,6.168112935,5.992698952,12946.01738,"Florida, Miami",1752117.043
87435.19479,8.82253151,6.847559347,5.30165775,10257.97772,"Florida, Miami",1638762.315
86406.89663,21.36956291,8.383026392,5.53560726,16026.17955,"Texas, Austin",1740931.225
47318.94699,20.10815239,8.641083978,5.748218534,26916.26527,"Texas, Austin",1576494.36
110196.869,29.68463425,6.644026091,3.363743521,42093.75996,"New York, Brooklyn",1893723.557
61248.00341,8.686371335,7.769017419,3.188307831,21271.41986,"California, San Francisco",1279866.825
50361.1937,20.48972558,6.196516362,2.93624997,35026.9285,"New York, Brooklyn",1290492.329
111099.8464,2.508688896,7.730410783,5.320467645,26446.26552,"California, San Diego",1761846.844
116452.1199,4.295735122,5.024007625,4.718207449,19373.27168,"California, San Diego",894006.4294
108970.2094,1.113632874,5.855323674,2.94468793,30569.88457,"Texas, Austin",385140.0021
104761.286,29.98435975,7.171139994,3.507975317,41898.57961,"Illinois, Chicago",1574754.172
92419.35845,24.26593722,4.090789828,4.026847056,43299.6948,"Texas, Houston",732801.605
84068.58965,23.81496743,7.612306552,4.112560229,43860.78128,"New York, Manhattan",1106200.88
46958.94079,15.78205618,8.177677506,5.554910914,23542.3125,"New York, Brooklyn",708747.7206
72676.25705,9.701945404,5.995708305,3.522264532,41738.24259,"Texas, Houston",1706054.448
69815.08136,5.386664249,6.239712086,5.634096122,18487.1382,"California, Los Angeles",1929098.041
60780.3027,9.255567427,8.256411061,3.765470241,39537.00405,"California, San Francisco",393539.2761
97873.6091,11.90316544,7.878273177,4.985490699,47935.37705,"California, Los Angeles",696731.7735
79670.05881,22.93299281,5.440747445,5.72101728,10549.75339,"Florida, Orlando",622255.6105
46483.69727,16.65019188,5.619880533,5.630302816,27614.55725,"Florida, Miami",1444445.972
57614.65616,3.24702517,7.394391162,2.227811469,35910.83954,"Texas, Austin",1028753.28
94660.70109,1.52284126,6.815990462,2.82281718,38071.03082,"California, Los Angeles",1075644.828
46090.46876,3.967633206,4.811147855,3.907621702,17043.51033,"New York, Manhattan",567034.4434
108096.5531,12.9044627,5.549649546,3.72621716,48887.33101,"California, Los Angeles",1005048.891
79611.72216,28.06259459,8.499916384,4.563566659,34610.61472,"California, San Diego",815488.0771
78446.92619,19.48467196,7.440872184,5.778836203,16573.62405,"Texas, Houston",1339024.555
87392.62277,24.2529511,8.929871588,2.449618845,10820.90047,"New York, Brooklyn",669304.9889
105974.4773,14.52486324,7.83506265,3.807434661,41330.56795,"New York, Brooklyn",1345179.28
67824.73663,11.48831641,8.709872161,2.769644152,13188.18958,"New York, Brooklyn",942166.8262
94241.2922,4.143610809,5.080942869,5.576430394,15642.03684,"Texas, Austin",888700.7554
85258.55712,26.40205764,7.857424374,5.858320743,32993.20107,"Illinois, Chicago",819446.2781
61362.26161,23.71164084,4.101087601,3.914806728,34140.22014,"Illinois, Chicago",1445516.94
110290.3989,5.87542483,7.353800109,2.416041191,37475.48474,"Illinois, Chicago",1256111.289
103794.0817,15.85555635,6.346411391,5.141178667,25740.56051,"New York, Brooklyn",1747926.89
92676.14677,15.13386943,5.73380036,4.788565402,40955.94676,"California, San Francisco",710737.3019
108046.5383,19.12765503,8.312021761,3.418683306,48974.34398,"Texas, Austin",368203.285
109383.5361,28.43941993,8.271338463,5.549629896,20843.79772,"New York, Brooklyn",609439.9191
96669.03814,17.81337181,4.111508524,5.903327559,38121.14466,"New York, Brooklyn",883705.8194
106961.0663,16.66630074,7.047525612,4.231415397,47138.7461,"New York, Brooklyn",605413.4835
95797.71693,2.459365055,5.839161122,4.262911645,37451.4705,"New York, Manhattan",441968.1518
94411.26174,2.824316805,6.078305008,3.19005402,37244.37995,"Florida, Miami",1057075.404
89488.91026,6.433056948,8.160203696,4.338024144,18950.90276,"California, Los Angeles",1450787.228
100217.3312,1.941652379,5.549198858,3.758569282,31405.20801,"New York, Brooklyn",1577670.304
52688.40842,22.55723397,8.715244053,3.208764108,32500.91374,"Florida, Orlando",977836.452
110469.6607,21.97657882,4.898169132,2.268740786,38005.1825,"California, San Francisco",1112675.811
109747.4822,4.945630799,7.313612117,3.010831439,49872.858,"Florida, Miami",1584299.839
42339.78264,25.24628812,7.360525335,2.791418599,11345.7529,"California, San Francisco",899603.3115
106065.34,5.488795011,5.260975807,4.168167938,12609.30645,"Illinois, Chicago",1634102.559
50309.5894,9.734092023,5.623753045,4.406680087,13118.00278,"Illinois, Chicago",1944539.312
66809.50834,8.220330076,8.173992463,4.434286897,39719.16538,"Florida, Miami",1796817.06
99480.6605,11.79690586,7.809026275,3.552724004,15454.1518,"California, Los Angeles",1071112.072
52860.79168,8.385249211,5.645479402,3.684918935,34898.07498,"Florida, Orlando",1285181.441
105437.3619,15.17957687,6.669782735,5.336953719,22986.75512,"Illinois, Chicago",1517924.857
106570.7342,12.81482856,4.308401481,3.904931254,28292.79825,"Texas, Austin",893810.7521
80597.4187,29.61051523,5.043729412,5.951093329,18626.52639,"Florida, Miami",1658704.77
40510.86974,2.621864154,6.429102794,3.75846892,44644.26245,"Florida, Miami",1042758.892
62963.05065,5.123259915,4.429868676,4.598323778,33446.01297,"Texas, Houston",1739630.649
89354.15347,2.531950923,8.216661774,2.201451996,47782.53054,"Florida, Orlando",733047.6214
118494.8942,19.14939465,7.590031051,4.613359698,32983.84999,"Texas, Houston",319342.6958
90545.08216,2.580769045,8.718168353,5.405705578,14956.32122,"Florida, Miami",1375570.273
60784.28649,25.25675238,7.46733453,5.769831354,16834.81735,"California, Los Angeles",1068211.5
90720.45625,15.84622029,8.702006861,5.989282447,49562.95905,"Florida, Miami",401699.2989
83198.83038,16.28322111,6.772562778,3.128714583,39022.60789,"New York, Brooklyn",1128941
102387.6316,17.28624072,7.001093055,4.301480259,11971.15,"Texas, Houston",586568.7372
48558.45111,5.953597483,8.884855273,3.802871942,38151.2402,"Florida, Miami",1370573.577
100882.2322,6.73301879,7.210645734,4.255269922,26486.92187,"California, Los Angeles",1056577.482
83301.32629,10.24570236,4.153932844,2.629811829,22288.33547,"California, San Francisco",590912.0782
117039.3603,18.21139606,7.619013883,5.42459829,16162.43175,"California, San Francisco",1000296.21
67349.77328,7.093415502,8.527343461,5.638275773,43596.15818,"Texas, Austin",695604.9739
90609.75145,4.373620087,7.977901249,3.798646652,12553.65516,"California, Los Angeles",1410264.527
114562.2484,29.13338971,6.919166363,3.121719446,21593.4185,"Florida, Miami",801743.7359
48200.77824,1.637472629,7.356517565,2.563333711,22255.31575,"California, San Francisco",1697429.495
114978.279,24.27822475,8.950958946,4.735059299,16436.21136,"Illinois, Chicago",324077.4493
95030.85778,23.85301934,4.453310443,3.248927358,30327.39533,"Florida, Miami",985810.5601
45426.96473,9.619209302,7.336224143,5.63815428,10468.10507,"New York, Brooklyn",1349036.774
64077.08536,4.933171864,5.416988473,4.684049899,22039.02062,"Illinois, Chicago",338434.0836
96653.76709,5.223230754,7.200451983,4.582741301,47345.17776,"Texas, Houston",666931.2343
45388.04812,21.2255169,7.038117879,4.237608464,22421.18277,"Florida, Orlando",856613.9312
86573.63681,19.64139114,4.767284161,2.183105358,24418.37548,"California, San Francisco",337135.7428
67670.64456,23.69962455,5.033733229,5.727689743,28926.60193,"Florida, Miami",1229374.198
89673.24142,28.186954,7.10814789,4.511749973,32467.73499,"California, San Diego",1372476.261
43659.36271,21.06589353,4.641149737,5.976247934,42348.34579,"Texas, Austin",686787.8281
109722.9445,5.51969456,5.325904376,4.149425619,17612.84893,"New York, Manhattan",1223920.636
117879.1175,8.059835886,8.176227739,4.840443568,44869.85509,"California, San Francisco",1998515.712
117510.2284,25.4236182,5.63545753,2.224838231,40301.97429,"California, San Francisco",1807762.789
99972.14654,7.069876199,6.440300781,4.526944707,38906.01339,"California, Los Angeles",399723.4137
50406.89921,3.103147192,8.705701676,5.058598446,13472.18295,"Texas, Austin",517400.1895
100661.0557,21.39512157,5.135745444,5.114057179,10865.6276,"California, San Diego",1140485.646
41966.95332,12.67326431,5.948130087,5.080446609,33760.50804,"New York, Brooklyn",716841.8953
41769.88412,27.68116152,7.032288878,2.905130509,44525.3585,"Texas, Austin",437647.7032
65888.81753,19.85739706,7.776694648,5.90159391,33377.65857,"New York, Brooklyn",732742.6377
79091.45523,3.622150356,8.508266934,5.980728482,18529.39462,"California, San Diego",404002.766
101632.5934,28.48784045,8.577364938,2.302383501,13620.79592,"Florida, Miami",1200851.152
94663.63013,8.498160646,7.883200372,5.745785691,37983.85811,"Texas, Houston",1133425.176
75672.21651,10.77916222,5.141654183,3.157796777,38870.81109,"New York, Manhattan",310754.461
61890.1333,12.665552,4.12404665,4.757136327,16901.26803,"Florida, Orlando",1120277.873
119769.96,2.485504596,5.918869652,3.352443683,11127.61262,"California, San Diego",1183668.75
74094.50418,15.39894724,4.707744255,5.871017293,26331.34053,"Texas, Austin",1329696.36
76110.96195,4.576236241,7.551938237,2.406015433,33308.74809,"New York, Brooklyn",1949169.531
53089.9057,12.62813947,7.305652934,3.990987268,38240.09638,"Texas, Houston",1970577.126
103584.7639,11.17058385,4.219858208,3.712191168,42397.80037,"Florida, Miami",1195779.828
95494.57806,23.41236242,8.182968896,3.304093809,34421.49709,"Florida, Miami",1736817.386
57661.56902,24.29194484,5.243716331,4.582135964,14435.22434,"California, San Francisco",444781.809
46590.48365,5.448973589,6.161135377,2.524222974,37303.26689,"New York, Manhattan",1202962.858
94439.94417,11.62998443,7.339668677,4.866649673,49367.06572,"Florida, Orlando",1454130.101
92360.89714,11.82724167,6.147093934,5.922368495,46223.38338,"California, San Diego",1260038.993
61860.76216,5.390902874,6.206439014,5.218234858,44866.75637,"Illinois, Chicago",692225.6906
116069.085,24.15515165,4.328139977,5.440067012,22086.80613,"Texas, Austin",406518.5767
52084.63134,21.50962152,6.007217746,3.438546973,40031.52706,"New York, Brooklyn",957337.7838
74586.78408,6.521071803,7.824239466,3.299546426,44044.13784,"Florida, Miami",1400992.246
115489.2736,11.63493535,8.575881686,4.068193419,37133.04819,"Texas, Houston",1985912.225
73578.18535,4.068345721,6.067485685,2.182906459,20022.47026,"Illinois, Chicago",702106.8674
91082.07581,19.21799132,6.117929134,5.781432538,48153.35887,"Texas, Houston",1860242.847
71807.55184,4.519785812,7.513135532,2.575140692,28032.77646,"Florida, Orlando",416044.3792
61937.21619,29.59209089,8.713860006,5.612052157,15192.22235,"California, San Francisco",1882681.766
118718.2118,23.63978017,5.335304701,2.334328888,14391.1158,"Texas, Austin",1715023.505
72746.72051,12.31691794,6.200721033,5.290499711,35900.75949,"Florida, Miami",335607.0996
111527.9363,17.77835404,7.979866218,2.607850104,27508.38586,"California, San Diego",806915.136
58396.36847,27.42891267,7.048467847,2.152526456,13779.35501,"California, San Francisco",386626.3113
57048.37632,17.06887913,4.55293172,4.877957801,39614.58289,"New York, Manhattan",1992359.982
